manufacturers,year,model,total_range_in_miles,emission_value,min_price,max_price,car_type,electric_consumption,electric_storage,analogue_consumption,analogue_storage,links
Nissan,2019,Leaf (40 kW-hr battery pack),475,0,29990.0,36200.0,Electricity,112,8,0,0,Find.do?action=sbs&id=40812
Nissan,2024,LEAF,475,0,28140.0,28140.0,Electricity,111,8,0,0,Find.do?action=sbs&id=46973
Nissan,2023,LEAF,475,0,28040.0,28040.0,Electricity,111,8,0,0,Find.do?action=sbs&id=46016
Nissan,2022,Leaf (40 kW-hr battery pack),485,0,27400.0,28800.0,Electricity,111,8,0,0,Find.do?action=sbs&id=44446
Nissan,2021,Leaf (40 kW-hr battery pack),485,0,,,Electricity,111,8,0,0,Find.do?action=sbs&id=43664
Nissan,2020,Leaf (40 kW-hr battery pack),485,0,31600.0,31600.0,Electricity,111,8,0,0,Find.do?action=sbs&id=42561
Nissan,2024,LEAF SV,485,0,36190.0,36190.0,Electricity,109,11,0,0,Find.do?action=sbs&id=46974
Nissan,2023,LEAF SV,372,0,36040.0,36040.0,Electricity,109,11,0,0,Find.do?action=sbs&id=46017
Nissan,2022,Leaf (62 kW-hr battery pack),372,0,32400.0,37400.0,Electricity,108,11,0,0,Find.do?action=sbs&id=44447
Nissan,2021,Leaf (62 kW-hr battery pack),462,0,38270.0,38270.0,Electricity,108,11,0,0,Find.do?action=sbs&id=43665
Nissan,2020,Leaf (62 kW-hr battery pack),576,0,38200.0,38200.0,Electricity,108,11,0,0,Find.do?action=sbs&id=42562
Nissan,2019,Leaf (62 kW-hr battery pack),374,0,36550.0,36550.0,Electricity,108,11,0,0,Find.do?action=sbs&id=41276
Nissan,2022,Leaf SV/SL (62 kW-hr battery pack),374,0,28800.0,37400.0,Electricity,104,11,0,0,Find.do?action=sbs&id=44448
Nissan,2021,Leaf SV/SL (62 kW-hr battery pack),521,0,34960.0,43970.0,Electricity,104,11,0,0,Find.do?action=sbs&id=43666
Nissan,2020,Leaf SV/SL (62 kW-hr battery pack),521,0,34190.0,43900.0,Electricity,104,11,0,0,Find.do?action=sbs&id=42563
Nissan,2019,Leaf SV/SL (62 kW-hr battery pack),521,0,38510.0,42550.0,Electricity,104,11,0,0,Find.do?action=sbs&id=41277
Nissan,2023,ARIYA VENTURE Plus FWD 87kWh,521,0,47190.0,47190.0,Electricity,103,14,0,0,Find.do?action=sbs&id=46015
Nissan,2023,ARIYA ENGAGE FWD 63kWh,466,0,43190.0,43190.0,Electricity,101,10,0,0,Find.do?action=sbs&id=46013
Nissan,2023,ARIYA EVO Plus/EMP Plus/PRM FWD 87kWh,576,0,50190.0,60190.0,Electricity,98,14,0,0,Find.do?action=sbs&id=46014
Nissan,2023,ARIYA ENGAGE e-4ORCE 63kWh,576,0,,,Electricity,95,10,0,0,Find.do?action=sbs&id=46990
Nissan,2023,ARIYA ENG Plus/EVO Plus e-4ORCE 87kWh,576,0,,,Electricity,92,13,0,0,Find.do?action=sbs&id=46989
Nissan,2023,ARIYA PLAT Plus e-4ORCE 87kWh 19,576,0,,,Electricity,90,14,0,0,Find.do?action=sbs&id=46991
Nissan,2023,ARIYA PLAT Plus e-4ORCE 87kWh 20,466,0,,,Electricity,87,14,0,0,Find.do?action=sbs&id=46992
Nissan,2024,Versa,576,254,16390.0,20400.0,Regular Gasoline,0,0,35,10.8,Find.do?action=sbs&id=47236
Nissan,2023,Versa,576,254,15980.0,19970.0,Regular Gasoline,0,0,35,10.8,Find.do?action=sbs&id=46356
Nissan,2022,Versa,576,254,15580.0,18990.0,Regular Gasoline,0,0,35,10.8,Find.do?action=sbs&id=44888
Nissan,2021,Versa,672,254,14980.0,18390.0,Regular Gasoline,0,0,35,10.8,Find.do?action=sbs&id=43432
Nissan,2020,Versa,552,253,14830.0,18340.0,Regular Gasoline,0,0,35,10.8,Find.do?action=sbs&id=41796
Nissan,2019,Rogue Hybrid FWD,499,261,27700.0,31640.0,Regular Gasoline,0,0,34,14.5,Find.do?action=sbs&id=40798
Nissan,2019,Versa,446,262,14600.0,16090.0,Regular Gasoline,0,0,34,10.8,Find.do?action=sbs&id=40634
Nissan,2024,Sentra,446,262,20890.0,21820.0,Regular Gasoline,0,0,34,12.4,Find.do?action=sbs&id=47241
Nissan,2024,Kicks,644,269,21050.0,23610.0,Regular Gasoline,0,0,33,10.8,Find.do?action=sbs&id=47240
Nissan,2023,Kicks,644,269,20590.0,23150.0,Regular Gasoline,0,0,33,10.8,Find.do?action=sbs&id=45766
Nissan,2022,Kicks,644,269,19990.0,22550.0,Regular Gasoline,0,0,33,10.8,Find.do?action=sbs&id=45036
Nissan,2021,Kicks,644,269,19600.0,22140.0,Regular Gasoline,0,0,33,10.8,Find.do?action=sbs&id=43720
Nissan,2020,Kicks,552,268,19070.0,21320.0,Regular Gasoline,0,0,33,10.8,Find.do?action=sbs&id=42389
Nissan,2019,Kicks,437,271,18640.0,20970.0,Regular Gasoline,0,0,33,10.8,Find.do?action=sbs&id=41091
Nissan,2019,Rogue Hybrid AWD,437,276,29050.0,32990.0,Regular Gasoline,0,0,33,14.5,Find.do?action=sbs&id=40801
Nissan,2024,Sentra SR,483,270,23980.0,23980.0,Regular Gasoline,0,0,33,12.4,Find.do?action=sbs&id=47242
Nissan,2024,Rogue FWD,483,269,28420.0,30110.0,Regular Gasoline,0,0,33,14.5,Find.do?action=sbs&id=47633
Nissan,2023,Rogue FWD,483,271,27360.0,29050.0,Regular Gasoline,0,0,33,14.5,Find.do?action=sbs&id=45825
Nissan,2023,Rogue FWD,483,269,27360.0,29050.0,Regular Gasoline,0,0,33,14.5,Find.do?action=sbs&id=46379
Nissan,2022,Rogue FWD,528,271,27150.0,28840.0,Regular Gasoline,0,0,33,14.5,Find.do?action=sbs&id=44942
Nissan,2021,Rogue FWD,528,270,26050.0,26050.0,Regular Gasoline,0,0,33,14.5,Find.do?action=sbs&id=43770
Nissan,2021,Rogue AWD,528,275,27450.0,27450.0,Regular Gasoline,0,0,33,14.5,Find.do?action=sbs&id=43772
Nissan,2023,Sentra,427,268,20200.0,21420.0,Regular Gasoline,0,0,33,12.4,Find.do?action=sbs&id=46433
Nissan,2022,Sentra,427,269,19950.0,21030.0,Regular Gasoline,0,0,33,12.4,Find.do?action=sbs&id=44890
Nissan,2021,Sentra,462,268,19510.0,20570.0,Regular Gasoline,0,0,33,12.4,Find.do?action=sbs&id=43539
Nissan,2020,Sentra,462,268,19310.0,20370.0,Regular Gasoline,0,0,33,12.4,Find.do?action=sbs&id=42472
Nissan,2021,Rogue FWD SL/Platinum,462,278,35830.0,35830.0,Regular Gasoline,0,0,32,14.5,Find.do?action=sbs&id=43771
Nissan,2019,Sentra,616,278,12460.0,23220.0,Regular Gasoline,0,0,32,13.2,Find.do?action=sbs&id=40565
Nissan,2024,Rogue FWD SL/Platinum,616,278,35270.0,38700.0,Regular Gasoline,0,0,32,14.5,Find.do?action=sbs&id=47634
Nissan,2023,Rogue FWD SL/Platinum,616,278,33710.0,37590.0,Regular Gasoline,0,0,32,14.5,Find.do?action=sbs&id=45826
Nissan,2023,Rogue FWD SL/Platinum,616,278,33710.0,37590.0,Regular Gasoline,0,0,32,14.5,Find.do?action=sbs&id=46380
Nissan,2022,Rogue FWD SL/Platinum,528,278,33500.0,36930.0,Regular Gasoline,0,0,32,14.5,Find.do?action=sbs&id=44943
Nissan,2021,Rogue AWD SL/Platinum,528,284,,,Regular Gasoline,0,0,32,14.5,Find.do?action=sbs&id=43773
Nissan,2022,Altima,528,278,24900.0,24900.0,Regular Gasoline,0,0,32,16.2,Find.do?action=sbs&id=44803
Nissan,2021,Altima,616,281,24550.0,24550.0,Regular Gasoline,0,0,32,16.2,Find.do?action=sbs&id=43390
Nissan,2020,Altima,471,278,24300.0,35180.0,Regular Gasoline,0,0,32,16.2,Find.do?action=sbs&id=41532
Nissan,2019,Altima,471,278,24000.0,35750.0,Regular Gasoline,0,0,32,16.2,Find.do?action=sbs&id=40884
Nissan,2023,Sentra SR,418,283,23090.0,23090.0,Regular Gasoline,0,0,32,12.4,Find.do?action=sbs&id=46434
Nissan,2022,Sentra SR,418,283,22700.0,22700.0,Regular Gasoline,0,0,32,12.4,Find.do?action=sbs&id=44891
Nissan,2021,Sentra SR,418,283,21850.0,21850.0,Regular Gasoline,0,0,32,12.4,Find.do?action=sbs&id=43540
Nissan,2020,Sentra SR,418,280,21650.0,21650.0,Regular Gasoline,0,0,32,12.4,Find.do?action=sbs&id=42473
Nissan,2024,Altima,418,282,26000.0,32700.0,Regular Gasoline,0,0,32,16.2,Find.do?action=sbs&id=47081
Nissan,2023,Altima,462,282,25630.0,26430.0,Regular Gasoline,0,0,32,16.2,Find.do?action=sbs&id=45944
Nissan,2024,Rogue AWD,462,287,29920.0,31610.0,Regular Gasoline,0,0,31,14.5,Find.do?action=sbs&id=47665
Nissan,2023,Rogue AWD,462,287,28860.0,30550.0,Regular Gasoline,0,0,31,14.5,Find.do?action=sbs&id=45831
Nissan,2023,Rogue AWD,462,287,28860.0,30550.0,Regular Gasoline,0,0,31,14.5,Find.do?action=sbs&id=46397
Nissan,2022,Rogue AWD,407,287,28650.0,38430.0,Regular Gasoline,0,0,31,14.5,Find.do?action=sbs&id=44947
Nissan,2024,Rogue AWD SL/Platinum,407,287,36770.0,40200.0,Regular Gasoline,0,0,31,14.5,Find.do?action=sbs&id=47666
Nissan,2023,Rogue AWD SL/Platinum,427,288,35210.0,39090.0,Regular Gasoline,0,0,31,14.5,Find.do?action=sbs&id=45832
Nissan,2023,Rogue AWD SL/Platinum,427,287,35210.0,39090.0,Regular Gasoline,0,0,31,14.5,Find.do?action=sbs&id=46398
Nissan,2022,Rogue AWD SL/Platinum,427,288,,,Regular Gasoline,0,0,31,14.5,Find.do?action=sbs&id=44948
Nissan,2024,Altima SL/SR,462,287,,,Regular Gasoline,0,0,31,16.2,Find.do?action=sbs&id=47083
Nissan,2023,Altima SL/SR,462,287,27830.0,32330.0,Regular Gasoline,0,0,31,16.2,Find.do?action=sbs&id=45946
Nissan,2022,Altima SR,418,290,26900.0,31250.0,Regular Gasoline,0,0,31,16.2,Find.do?action=sbs&id=44804
Nissan,2021,Altima SR,418,290,26550.0,30900.0,Regular Gasoline,0,0,31,16.2,Find.do?action=sbs&id=43391
Nissan,2020,Altima SR/Platinum,418,288,25900.0,29750.0,Regular Gasoline,0,0,31,16.2,Find.do?action=sbs&id=41533
Nissan,2019,Altima SR/Platinum,418,288,29400.0,35030.0,Regular Gasoline,0,0,31,16.2,Find.do?action=sbs&id=40885
Nissan,2022,Altima SV/SL,407,287,25900.0,30340.0,Regular Gasoline,0,0,31,16.2,Find.do?action=sbs&id=44807
Nissan,2021,Altima SV/SL,296,289,25550.0,31390.0,Regular Gasoline,0,0,31,16.2,Find.do?action=sbs&id=43394
Nissan,2019,Versa,407,296,14600.0,16090.0,Regular Gasoline,0,0,30,10.8,Find.do?action=sbs&id=40635
Nissan,2021,Rogue FWD,296,292,26050.0,26050.0,Regular Gasoline,0,0,30,14.5,Find.do?action=sbs&id=43370
Nissan,2019,Sentra,504,297,12460.0,23220.0,Regular Gasoline,0,0,30,13.2,Find.do?action=sbs&id=40564
Nissan,2024,Versa,504,296,16390.0,20400.0,Regular Gasoline,0,0,30,10.8,Find.do?action=sbs&id=47237
Nissan,2023,Versa,504,296,15980.0,19970.0,Regular Gasoline,0,0,30,10.8,Find.do?action=sbs&id=46357
Nissan,2022,Versa,504,296,15580.0,18990.0,Regular Gasoline,0,0,30,10.8,Find.do?action=sbs&id=44889
Nissan,2021,Versa,504,296,14980.0,18390.0,Regular Gasoline,0,0,30,10.8,Find.do?action=sbs&id=43433
Nissan,2020,Versa,504,296,14830.0,18340.0,Regular Gasoline,0,0,30,10.8,Find.do?action=sbs&id=41797
Nissan,2024,Altima AWD,456,300,28300.0,34200.0,Regular Gasoline,0,0,30,16.0,Find.do?action=sbs&id=47082
Nissan,2023,Altima AWD,456,300,27930.0,33830.0,Regular Gasoline,0,0,30,16.0,Find.do?action=sbs&id=45945
Nissan,2022,Altima AWD,407,300,27300.0,31740.0,Regular Gasoline,0,0,30,16.0,Find.do?action=sbs&id=44805
Nissan,2021,Altima AWD,407,295,34250.0,34250.0,Regular Gasoline,0,0,30,16.0,Find.do?action=sbs&id=43392
Nissan,2020,Altima AWD,449,300,25650.0,33750.0,Regular Gasoline,0,0,30,16.0,Find.do?action=sbs&id=41534
Nissan,2019,Altima AWD,441,300,25350.0,31440.0,Regular Gasoline,0,0,30,16.0,Find.do?action=sbs&id=40886
Nissan,2019,Sentra,441,307,12460.0,23220.0,Unknown,0,0,29,13.2,Find.do?action=sbs&id=40567
Nissan,2021,Rogue FWD SV/SL/Platinum,441,304,,,Regular Gasoline,0,0,29,14.5,Find.do?action=sbs&id=43371
Nissan,2021,Rogue AWD,441,310,27450.0,27450.0,Regular Gasoline,0,0,29,14.5,Find.do?action=sbs&id=43375
Nissan,2020,Rogue FWD,449,312,25490.0,31840.0,Regular Gasoline,0,0,29,14.5,Find.do?action=sbs&id=41662
Nissan,2019,Rogue FWD,456,312,25020.0,31490.0,Regular Gasoline,0,0,29,14.5,Find.do?action=sbs&id=40797
Nissan,2022,Altima AWD SR/Platinum,407,307,28300.0,34600.0,Regular Gasoline,0,0,29,16.0,Find.do?action=sbs&id=44806
Nissan,2021,Altima AWD SR/Platinum,259,309,,,Regular Gasoline,0,0,29,16.0,Find.do?action=sbs&id=43393
Nissan,2020,Altima AWD SR/Platinum,259,307,27250.0,27250.0,Regular Gasoline,0,0,29,16.0,Find.do?action=sbs&id=41535
Nissan,2019,Altima AWD SR/Platinum,238,307,33380.0,33380.0,Regular Gasoline,0,0,29,16.0,Find.do?action=sbs&id=40887
Nissan,2024,Altima SR,259,311,28200.0,35700.0,Regular Gasoline,0,0,29,16.2,Find.do?action=sbs&id=47084
Nissan,2023,Altima SR,259,311,35330.0,35330.0,Regular Gasoline,0,0,29,16.2,Find.do?action=sbs&id=45947
Nissan,2022,Altima SR,247,311,26900.0,31250.0,Regular Gasoline,0,0,29,16.2,Find.do?action=sbs&id=44808
Nissan,2021,Altima SR/Platinum,247,311,,,Regular Gasoline,0,0,29,16.2,Find.do?action=sbs&id=43395
Nissan,2020,Altima SR/Platinum,279,311,25900.0,29750.0,Regular Gasoline,0,0,29,16.2,Find.do?action=sbs&id=41536
Nissan,2019,Altima SR/Platinum,393,311,29400.0,35030.0,Regular Gasoline,0,0,29,16.2,Find.do?action=sbs&id=40888
Nissan,2021,Rogue AWD SV/SL/Platinum,450,318,,,Regular Gasoline,0,0,28,14.5,Find.do?action=sbs&id=43376
Nissan,2022,Rogue Sport,598,318,24960.0,29590.0,Regular Gasoline,0,0,28,14.5,Find.do?action=sbs&id=45062
Nissan,2021,Rogue Sport,500,318,24160.0,28790.0,Regular Gasoline,0,0,28,14.5,Find.do?action=sbs&id=43737
Nissan,2020,Rogue Sport,472,317,23430.0,28600.0,Regular Gasoline,0,0,28,14.5,Find.do?action=sbs&id=42336
Nissan,2019,Rogue Sport,452,318,22340.0,28060.0,Regular Gasoline,0,0,28,14.5,Find.do?action=sbs&id=41100
Nissan,2020,Rogue AWD,297,324,26840.0,33190.0,Regular Gasoline,0,0,27,14.5,Find.do?action=sbs&id=41681
Nissan,2019,Rogue AWD,297,324,26370.0,32840.0,Regular Gasoline,0,0,27,14.5,Find.do?action=sbs&id=40800
Nissan,2019,Sentra Nismo,297,330,26040.0,26040.0,Unknown,0,0,27,13.2,Find.do?action=sbs&id=40566
Nissan,2019,Sentra Nismo,297,330,26040.0,26040.0,Unknown,0,0,27,13.2,Find.do?action=sbs&id=40568
Nissan,2022,Rogue Sport AWD,297,330,26460.0,31090.0,Regular Gasoline,0,0,27,14.5,Find.do?action=sbs&id=45061
Nissan,2021,Rogue Sport AWD,297,330,,,Regular Gasoline,0,0,27,14.5,Find.do?action=sbs&id=43736
Nissan,2020,Rogue Sport AWD,297,329,24780.0,29950.0,Regular Gasoline,0,0,27,14.5,Find.do?action=sbs&id=42337
Nissan,2019,Rogue Sport AWD,297,330,23690.0,29410.0,Regular Gasoline,0,0,27,14.5,Find.do?action=sbs&id=41101
Nissan,2021,NV200 Cargo Van,297,360,23630.0,24680.0,Regular Gasoline,0,0,25,14.5,Find.do?action=sbs&id=43588
Nissan,2020,NV200 Cargo Van,297,356,,,Regular Gasoline,0,0,25,28.0,Find.do?action=sbs&id=42156
Nissan,2019,NV200 Cargo Van,297,356,,,Regular Gasoline,0,0,25,14.5,Find.do?action=sbs&id=40621
Nissan,2019,NV200 NYC Taxi,297,366,,,Regular Gasoline,0,0,24,0,Find.do?action=sbs&id=40851
Nissan,2023,Maxima,288,371,38340.0,44450.0,Unknown,0,0,24,18.0,Find.do?action=sbs&id=45943
Nissan,2022,Maxima,288,370,37840.0,43150.0,Unknown,0,0,24,18.0,Find.do?action=sbs&id=44847
Nissan,2021,Maxima,288,370,37090.0,42320.0,Unknown,0,0,24,18.0,Find.do?action=sbs&id=43538
Nissan,2020,Maxima,288,378,34450.0,41840.0,Unknown,0,0,24,18.0,Find.do?action=sbs&id=41914
Nissan,2019,Maxima,506,378,34050.0,41540.0,Unknown,0,0,24,18.0,Find.do?action=sbs&id=41141
Nissan,2024,Pathfinder 4WD,506,379,37980.0,44400.0,Regular Gasoline,0,0,23,18.5,Find.do?action=sbs&id=47156
Nissan,2023,Pathfinder 4WD,506,379,37220.0,40040.0,Regular Gasoline,0,0,23,18.5,Find.do?action=sbs&id=45887
Nissan,2022,Pathfinder 4WD,477,384,36540.0,42440.0,Regular Gasoline,0,0,23,18.5,Find.do?action=sbs&id=43950
Nissan,2022,Pathfinder 2WD,438,386,34640.0,40540.0,Regular Gasoline,0,0,23,18.5,Find.do?action=sbs&id=43949
Nissan,2024,Murano AWD,438,393,39890.0,47900.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=47109
Nissan,2023,Murano AWD,438,391,35860.0,47410.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=45769
Nissan,2022,Murano AWD,499,392,35010.0,46560.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=44850
Nissan,2021,Murano AWD,409,390,34360.0,45910.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=43635
Nissan,2020,Murano AWD,409,388,33330.0,45530.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=42098
Nissan,2019,Murano AWD,409,388,32970.0,45230.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=41165
Nissan,2024,Murano FWD,409,388,38190.0,46200.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=47108
Nissan,2023,Murano FWD,425,387,34160.0,45710.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=45768
Nissan,2022,Murano FWD,378,387,33310.0,44860.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=44849
Nissan,2021,Murano FWD,396,387,32810.0,44360.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=43634
Nissan,2020,Murano FWD,396,386,31730.0,43930.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=42097
Nissan,2019,Murano FWD,474,385,31370.0,43630.0,Regular Gasoline,0,0,23,19.0,Find.do?action=sbs&id=41164
Nissan,2024,Pathfinder 2WD,383,388,36080.0,49050.0,Regular Gasoline,0,0,23,18.5,Find.do?action=sbs&id=47139
Nissan,2023,Pathfinder 2WD,354,390,35320.0,38140.0,Regular Gasoline,0,0,23,18.5,Find.do?action=sbs&id=45882
Nissan,2020,Pathfinder 2WD,354,392,31980.0,38390.0,Regular Gasoline,0,0,23,19.5,Find.do?action=sbs&id=42077
Nissan,2019,Pathfinder 2WD,354,395,31530.0,38020.0,Regular Gasoline,0,0,23,19.5,Find.do?action=sbs&id=40855
Nissan,2020,Pathfinder 4WD,354,401,33670.0,40080.0,Regular Gasoline,0,0,22,19.5,Find.do?action=sbs&id=42084
Nissan,2024,Pathfinder 4WD Platinum,354,400,50950.0,50950.0,Regular Gasoline,0,0,22,18.5,Find.do?action=sbs&id=47209
Nissan,2022,Pathfinder 4WD Platinum,417,399,49040.0,49040.0,Regular Gasoline,0,0,22,18.5,Find.do?action=sbs&id=43952
Nissan,2023,Pathfinder 4WD SL/Platinum,417,396,41740.0,50190.0,Regular Gasoline,0,0,22,18.5,Find.do?action=sbs&id=45888
Nissan,2024,Z,417,405,42310.0,52310.0,Unknown,0,0,22,0,Find.do?action=sbs&id=47012
Nissan,2023,Z,417,405,40990.0,53990.0,Unknown,0,0,22,0,Find.do?action=sbs&id=45400
Nissan,2020,370Z,417,406,30090.0,47190.0,Unknown,0,0,22,19.0,Find.do?action=sbs&id=41375
Nissan,2019,370Z,417,409,,,Unknown,0,0,22,19.0,Find.do?action=sbs&id=40159
Nissan,2019,Pathfinder 4WD,392,404,33220.0,39710.0,Regular Gasoline,0,0,22,19.5,Find.do?action=sbs&id=40860
Nissan,2024,Pathfinder 4WD Rock Creek,392,418,43900.0,43900.0,Unknown,0,0,21,18.5,Find.do?action=sbs&id=47157
Nissan,2023,Pathfinder 4WD Rock Creek,392,418,43140.0,43140.0,Unknown,0,0,21,18.5,Find.do?action=sbs&id=45833
Nissan,2020,Pathfinder 4WD Platinum,370,414,44910.0,44910.0,Regular Gasoline,0,0,21,19.5,Find.do?action=sbs&id=42085
Nissan,2019,Pathfinder 4WD Platinum,370,424,44560.0,44560.0,Regular Gasoline,0,0,21,19.5,Find.do?action=sbs&id=40861
Nissan,2019,Frontier 2WD,370,425,19290.0,34310.0,Regular Gasoline,0,0,21,21.1,Find.do?action=sbs&id=40645
Nissan,2020,370Z Roadster,356,429,,,Unknown,0,0,21,0,Find.do?action=sbs&id=41377
Nissan,2019,370Z Roadster,421,429,,,Unknown,0,0,21,19.0,Find.do?action=sbs&id=40161
Nissan,2024,Frontier 2WD,421,437,30030.0,39900.0,Regular Gasoline,0,0,21,21.0,Find.do?action=sbs&id=47249
Nissan,2023,Frontier 2WD,421,437,29190.0,36120.0,Regular Gasoline,0,0,21,21.0,Find.do?action=sbs&id=46435
Nissan,2023,Frontier 2WD,421,444,29190.0,36120.0,Regular Gasoline,0,0,20,21.0,Find.do?action=sbs&id=45870
Nissan,2022,Frontier 2WD,378,444,28690.0,35120.0,Regular Gasoline,0,0,20,21.0,Find.do?action=sbs&id=44458
Nissan,2021,Frontier 2WD,378,445,27190.0,31710.0,Regular Gasoline,0,0,20,21.1,Find.do?action=sbs&id=43688
Nissan,2020,Frontier 2WD,648,445,26790.0,31410.0,Regular Gasoline,0,0,20,0,Find.do?action=sbs&id=42612
Nissan,2024,Z,648,435,42310.0,52310.0,Unknown,0,0,20,0,Find.do?action=sbs&id=47011
Nissan,2023,Z,406,435,40990.0,53990.0,Unknown,0,0,20,0,Find.do?action=sbs&id=45399
Nissan,2024,Frontier 4WD,406,438,33230.0,42900.0,Regular Gasoline,0,0,20,21.0,Find.do?action=sbs&id=47250
Nissan,2023,Frontier 4WD,624,438,32390.0,39120.0,Regular Gasoline,0,0,20,21.0,Find.do?action=sbs&id=46436
Nissan,2021,370Z,364,445,,,Unknown,0,0,20,0,Find.do?action=sbs&id=43627
Nissan,2020,370Z,364,445,30090.0,47190.0,Unknown,0,0,20,19.0,Find.do?action=sbs&id=41376
Nissan,2019,370Z,364,445,,,Unknown,0,0,20,19.0,Find.do?action=sbs&id=40160
Nissan,2024,Frontier 4WD PRO4X,624,469,39560.0,39560.0,Regular Gasoline,0,0,19,21.0,Find.do?action=sbs&id=47251
Nissan,2023,Frontier 4WD PRO4X,364,469,38720.0,39100.0,Regular Gasoline,0,0,19,21.0,Find.do?action=sbs&id=46437
Nissan,2024,Z NISMO,364,469,65090.0,65090.0,Unknown,0,0,19,0,Find.do?action=sbs&id=47013
Nissan,2021,Frontier 4WD,624,469,30080.0,37790.0,Regular Gasoline,0,0,19,21.1,Find.do?action=sbs&id=43689
Nissan,2020,Frontier 4WD,411,469,29680.0,37490.0,Regular Gasoline,0,0,19,0,Find.do?action=sbs&id=42613
Nissan,2019,Frontier 2WD,411,466,19290.0,34310.0,Regular Gasoline,0,0,19,21.1,Find.do?action=sbs&id=40644
Nissan,2023,Frontier 4WD,411,468,32390.0,39120.0,Regular Gasoline,0,0,19,21.0,Find.do?action=sbs&id=45874
Nissan,2022,Frontier 4WD,411,458,31890.0,38120.0,Regular Gasoline,0,0,19,21.0,Find.do?action=sbs&id=44459
Nissan,2023,Frontier 4WD PRO4X,600,472,38720.0,39100.0,Regular Gasoline,0,0,19,21.0,Find.do?action=sbs&id=45875
Nissan,2019,Frontier 2WD,475,478,19290.0,34310.0,Regular Gasoline,0,0,19,21.1,Find.do?action=sbs&id=40646
Nissan,2019,Frontier 2WD,475,479,19290.0,34310.0,Regular Gasoline,0,0,19,21.1,Find.do?action=sbs&id=40647
Nissan,2019,Frontier 2WD FFV,475,494,19290.0,34310.0,Regular Gasoline,0,0,18,21.1,Find.do?action=sbs&id=40648
Nissan,2024,GT-R,475,493,121090.0,221090.0,Unknown,0,0,18,19.5,Find.do?action=sbs&id=46584
Nissan,2023,GT-R,475,493,116040.0,215740.0,Unknown,0,0,18,19.5,Find.do?action=sbs&id=46351
Nissan,2021,GT-R,485,482,113540.0,215690.0,Unknown,0,0,18,0,Find.do?action=sbs&id=42924
Nissan,2020,GT-R,485,482,113540.0,210740.0,Unknown,0,0,18,19.5,Find.do?action=sbs&id=41610
Nissan,2019,GT-R,485,493,99990.0,175540.0,Unknown,0,0,18,19.5,Find.do?action=sbs&id=41135
Nissan,2020,Titan 2WD,485,490,36190.0,55490.0,Unknown,0,0,18,26.0,Find.do?action=sbs&id=42451
Nissan,2019,Frontier 4WD,372,507,28810.0,37150.0,Regular Gasoline,0,0,18,21.1,Find.do?action=sbs&id=40656
Nissan,2023,Titan 2WD,372,503,40350.0,59320.0,Unknown,0,0,18,26.0,Find.do?action=sbs&id=45738
Nissan,2022,Titan 2WD,462,503,38810.0,57500.0,Unknown,0,0,18,26.0,Find.do?action=sbs&id=45111
Nissan,2021,Titan 2WD,576,503,36950.0,56440.0,Unknown,0,0,18,26.0,Find.do?action=sbs&id=42950
Nissan,2019,Titan 2WD,374,505,30690.0,54630.0,Regular Gasoline,0,0,18,26.0,Find.do?action=sbs&id=40789
Nissan,2023,Titan 4WD,374,505,43640.0,62630.0,Unknown,0,0,18,26.0,Find.do?action=sbs&id=45740
Nissan,2022,Titan 4WD,521,505,42070.0,63840.0,Unknown,0,0,18,26.0,Find.do?action=sbs&id=45112
Nissan,2021,Titan 4WD,521,515,40180.0,59680.0,Unknown,0,0,18,26.0,Find.do?action=sbs&id=42952
Nissan,2020,Titan 4WD,521,514,39390.0,61690.0,Unknown,0,0,18,26.0,Find.do?action=sbs&id=42452
Nissan,2019,Titan 4WD,521,505,34090.0,57840.0,Regular Gasoline,0,0,18,26.0,Find.do?action=sbs&id=40790
Nissan,2019,Frontier 4WD,466,519,28810.0,37150.0,Regular Gasoline,0,0,17,21.1,Find.do?action=sbs&id=40655
Nissan,2019,Frontier 4WD FFV,576,521,28810.0,37150.0,Regular Gasoline,0,0,17,21.1,Find.do?action=sbs&id=40657
Nissan,2024,Titan 2WD,576,510,46040.0,59710.0,Unknown,0,0,17,26.0,Find.do?action=sbs&id=47116
Nissan,2024,Titan 4WD,576,519,49230.0,63020.0,Unknown,0,0,17,26.0,Find.do?action=sbs&id=47127
Nissan,2020,Titan 4WD PRO4X,576,524,47590.0,53980.0,Unknown,0,0,17,26.0,Find.do?action=sbs&id=42453
Nissan,2021,Titan 4WD PRO-4X,466,518,48470.0,50690.0,Unknown,0,0,17,26.0,Find.do?action=sbs&id=42953
